id,begin_date,end_date,sku,warehouse_code,period_type_id
982,2024-01-08,2024-01-21,18942850,192850,5
913,2023-07-10,2023-07-23,26898850,278850,5
855,2022-09-05,2022-09-18,26898850,278850,5
860,2022-10-24,2022-11-06,26898850,278850,5
913,2023-07-10,2023-07-23,26898850,192850,5
855,2022-09-05,2022-09-18,26898850,192850,5
860,2022-10-24,2022-11-06,26898850,192850,5
913,2023-07-10,2023-07-23,26898850,67850,5
855,2022-09-05,2022-09-18,26898850,67850,5
860,2022-10-24,2022-11-06,26898850,67850,5
922,2023-08-07,2023-08-20,18942850,192850,5
920,2023-08-07,2023-08-20,18942850,192850,5
888,2023-03-06,2023-03-19,18942850,192850,5
865,2022-11-07,2022-11-20,18942850,192850,5
864,2022-11-07,2022-11-20,18942850,192850,5
860,2022-10-24,2022-11-06,18942850,192850,5
857,2022-09-19,2022-10-09,18942850,192850,5
982,2024-01-08,2024-01-21,18942850,72850,5
922,2023-08-07,2023-08-20,18942850,72850,5
920,2023-08-07,2023-08-20,18942850,72850,5
865,2022-11-07,2022-11-20,18942850,72850,5
888,2023-03-06,2023-03-19,18942850,72850,5
864,2022-11-07,2022-11-20,18942850,72850,5
860,2022-10-24,2022-11-06,18942850,72850,5
857,2022-09-19,2022-10-09,18942850,72850,5
982,2024-01-08,2024-01-21,18942850,278850,5
922,2023-08-07,2023-08-20,18942850,278850,5
920,2023-08-07,2023-08-20,18942850,278850,5
888,2023-03-06,2023-03-19,18942850,278850,5
865,2022-11-07,2022-11-20,18942850,278850,5
864,2022-11-07,2022-11-20,18942850,278850,5
860,2022-10-24,2022-11-06,18942850,278850,5
857,2022-09-19,2022-10-09,18942850,278850,5
982,2024-01-08,2024-01-21,18942850,67850,5
922,2023-08-07,2023-08-20,18942850,67850,5
920,2023-08-07,2023-08-20,18942850,67850,5
865,2022-11-07,2022-11-20,18942850,67850,5
888,2023-03-06,2023-03-19,18942850,67850,5
864,2022-11-07,2022-11-20,18942850,67850,5
860,2022-10-24,2022-11-06,18942850,67850,5
857,2022-09-19,2022-10-09,18942850,67850,5
860,2022-10-24,2022-11-06,611850,72850,5
936,2023-09-18,2023-10-01,19197850,72850,5
929,2023-08-21,2023-09-03,19197850,72850,5
925,2023-08-21,2023-09-03,19197850,72850,5
884,2023-02-06,2023-02-19,19197850,72850,5
867,2022-11-21,2022-12-04,19197850,72850,4
868,2022-11-21,2022-12-04,19197850,72850,5
859,2022-10-10,2022-10-23,19197850,72850,5
860,2022-10-24,2022-11-06,19197850,72850,5
812,2022-01-24,2022-02-06,19197850,72850,5
860,2022-10-24,2022-11-06,21027850,72850,5
860,2022-10-24,2022-11-06,21027850,192850,5
860,2022-10-24,2022-11-06,21027850,278850,5
860,2022-10-24,2022-11-06,21027850,67850,5
847,2022-08-08,2022-08-21,611850,72850,5
860,2022-10-24,2022-11-06,611850,67850,5
936,2023-09-18,2023-10-01,19197850,192850,5
929,2023-08-21,2023-09-03,19197850,192850,5
847,2022-08-08,2022-08-21,611850,67850,5
925,2023-08-21,2023-09-03,19197850,192850,5
860,2022-10-24,2022-11-06,611850,192850,5
859,2022-10-10,2022-10-23,19197850,192850,5
884,2023-02-06,2023-02-19,19197850,192850,5
867,2022-11-21,2022-12-04,19197850,192850,4
868,2022-11-21,2022-12-04,19197850,192850,5
860,2022-10-24,2022-11-06,19197850,192850,5
812,2022-01-24,2022-02-06,19197850,192850,5
847,2022-08-08,2022-08-21,611850,192850,5
860,2022-10-24,2022-11-06,611850,278850,5
847,2022-08-08,2022-08-21,611850,278850,5
978,2023-12-25,2024-01-07,4800850,192850,5
936,2023-09-18,2023-10-01,19197850,278850,5
929,2023-08-21,2023-09-03,19197850,278850,5
925,2023-08-21,2023-09-03,19197850,278850,5
859,2022-10-10,2022-10-23,19197850,278850,5
884,2023-02-06,2023-02-19,19197850,278850,5
867,2022-11-21,2022-12-04,19197850,278850,4
868,2022-11-21,2022-12-04,19197850,278850,5
860,2022-10-24,2022-11-06,19197850,278850,5
812,2022-01-24,2022-02-06,19197850,278850,5
960,2023-11-27,2023-12-10,4800850,192850,5
954,2023-10-30,2023-11-12,4800850,192850,5
949,2023-10-16,2023-10-29,4800850,192850,5
978,2023-12-25,2024-01-07,4800850,67850,5
960,2023-11-27,2023-12-10,4800850,67850,5
954,2023-10-30,2023-11-12,4800850,67850,5
949,2023-10-16,2023-10-29,4800850,67850,5
978,2023-12-25,2024-01-07,4800850,72850,5
960,2023-11-27,2023-12-10,4800850,72850,5
954,2023-10-30,2023-11-12,4800850,72850,5
949,2023-10-16,2023-10-29,4800850,72850,5
978,2023-12-25,2024-01-07,4800850,278850,5
960,2023-11-27,2023-12-10,4800850,278850,5
954,2023-10-30,2023-11-12,4800850,278850,5
949,2023-10-16,2023-10-29,4800850,278850,5
915,2023-07-10,2023-07-30,23128850,72850,5
936,2023-09-18,2023-10-01,19197850,67850,5
929,2023-08-21,2023-09-03,19197850,67850,5
925,2023-08-21,2023-09-03,19197850,67850,5
884,2023-02-06,2023-02-19,19197850,67850,5
867,2022-11-21,2022-12-04,19197850,67850,4
868,2022-11-21,2022-12-04,19197850,67850,5
859,2022-10-10,2022-10-23,19197850,67850,5
860,2022-10-24,2022-11-06,19197850,67850,5
812,2022-01-24,2022-02-06,19197850,67850,5
991,2024-01-22,2024-02-04,5800850,72850,5
978,2023-12-25,2024-01-07,5800850,72850,5
936,2023-09-18,2023-10-01,5800850,72850,5
931,2023-09-04,2023-09-17,5800850,72850,5
991,2024-01-22,2024-02-04,5800850,278850,5
978,2023-12-25,2024-01-07,5800850,278850,5
936,2023-09-18,2023-10-01,5800850,278850,5
931,2023-09-04,2023-09-17,5800850,278850,5
991,2024-01-22,2024-02-04,5800850,192850,5
978,2023-12-25,2024-01-07,5800850,192850,5
936,2023-09-18,2023-10-01,5800850,192850,5
931,2023-09-04,2023-09-17,5800850,192850,5
991,2024-01-22,2024-02-04,5800850,67850,5
978,2023-12-25,2024-01-07,5800850,67850,5
936,2023-09-18,2023-10-01,5800850,67850,5
931,2023-09-04,2023-09-17,5800850,67850,5
910,2023-06-12,2023-06-25,23128850,72850,5
888,2023-03-06,2023-03-19,23128850,72850,5
860,2022-10-24,2022-11-06,23128850,72850,5
915,2023-07-10,2023-07-30,23128850,278850,5
860,2022-10-24,2022-11-06,627850,67850,5
847,2022-08-08,2022-08-21,627850,67850,5
910,2023-06-12,2023-06-25,23128850,278850,5
888,2023-03-06,2023-03-19,23128850,278850,5
860,2022-10-24,2022-11-06,23128850,278850,5
915,2023-07-10,2023-07-30,23128850,192850,5
910,2023-06-12,2023-06-25,23128850,192850,5
888,2023-03-06,2023-03-19,23128850,192850,5
860,2022-10-24,2022-11-06,23128850,192850,5
915,2023-07-10,2023-07-30,23128850,67850,5
860,2022-10-24,2022-11-06,627850,192850,5
847,2022-08-08,2022-08-21,627850,192850,5
910,2023-06-12,2023-06-25,23128850,67850,5
888,2023-03-06,2023-03-19,23128850,67850,5
860,2022-10-24,2022-11-06,23128850,67850,5
978,2023-12-25,2024-01-07,23393850,67850,5
860,2022-10-24,2022-11-06,627850,72850,5
945,2023-10-02,2023-10-15,23393850,67850,5
847,2022-08-08,2022-08-21,627850,72850,5
922,2023-08-07,2023-08-20,23393850,67850,5
920,2023-08-07,2023-08-20,23393850,67850,5
859,2022-10-10,2022-10-23,23393850,67850,5
895,2023-04-03,2023-04-16,23393850,67850,5
884,2023-02-06,2023-02-19,23393850,67850,5
873,2022-12-05,2022-12-18,23393850,67850,5
872,2022-12-05,2022-12-18,23393850,67850,5
871,2022-12-05,2022-12-18,23393850,67850,5
870,2022-12-05,2022-12-18,23393850,67850,4
860,2022-10-24,2022-11-06,23393850,67850,5
978,2023-12-25,2024-01-07,23393850,72850,5
860,2022-10-24,2022-11-06,627850,278850,5
847,2022-08-08,2022-08-21,627850,278850,5
916,2023-07-24,2023-08-06,24916850,192850,5
860,2022-10-24,2022-11-06,24916850,192850,5
847,2022-08-08,2022-08-21,24916850,192850,5
817,2022-02-21,2022-03-06,24916850,192850,6
945,2023-10-02,2023-10-15,23393850,72850,5
922,2023-08-07,2023-08-20,23393850,72850,5
920,2023-08-07,2023-08-20,23393850,72850,5
895,2023-04-03,2023-04-16,23393850,72850,5
884,2023-02-06,2023-02-19,23393850,72850,5
873,2022-12-05,2022-12-18,23393850,72850,5
872,2022-12-05,2022-12-18,23393850,72850,5
871,2022-12-05,2022-12-18,23393850,72850,5
870,2022-12-05,2022-12-18,23393850,72850,4
859,2022-10-10,2022-10-23,23393850,72850,5
860,2022-10-24,2022-11-06,23393850,72850,5
978,2023-12-25,2024-01-07,23393850,278850,5
945,2023-10-02,2023-10-15,23393850,278850,5
922,2023-08-07,2023-08-20,23393850,278850,5
920,2023-08-07,2023-08-20,23393850,278850,5
859,2022-10-10,2022-10-23,23393850,278850,5
895,2023-04-03,2023-04-16,23393850,278850,5
884,2023-02-06,2023-02-19,23393850,278850,5
873,2022-12-05,2022-12-18,23393850,278850,5
872,2022-12-05,2022-12-18,23393850,278850,5
871,2022-12-05,2022-12-18,23393850,278850,5
870,2022-12-05,2022-12-18,23393850,278850,4
860,2022-10-24,2022-11-06,23393850,278850,5
978,2023-12-25,2024-01-07,23393850,192850,5
945,2023-10-02,2023-10-15,23393850,192850,5
922,2023-08-07,2023-08-20,23393850,192850,5
920,2023-08-07,2023-08-20,23393850,192850,5
859,2022-10-10,2022-10-23,23393850,192850,5
895,2023-04-03,2023-04-16,23393850,192850,5
884,2023-02-06,2023-02-19,23393850,192850,5
873,2022-12-05,2022-12-18,23393850,192850,5
872,2022-12-05,2022-12-18,23393850,192850,5
871,2022-12-05,2022-12-18,23393850,192850,5
870,2022-12-05,2022-12-18,23393850,192850,4
860,2022-10-24,2022-11-06,23393850,192850,5
860,2022-10-24,2022-11-06,871850,192850,5
916,2023-07-24,2023-08-06,24916850,67850,5
860,2022-10-24,2022-11-06,24916850,67850,5
847,2022-08-08,2022-08-21,24916850,67850,5
817,2022-02-21,2022-03-06,24916850,67850,6
916,2023-07-24,2023-08-06,24916850,278850,5
860,2022-10-24,2022-11-06,24916850,278850,5
847,2022-08-08,2022-08-21,24916850,278850,5
817,2022-02-21,2022-03-06,24916850,278850,6
916,2023-07-24,2023-08-06,24916850,72850,5
860,2022-10-24,2022-11-06,24916850,72850,5
847,2022-08-08,2022-08-21,24916850,72850,5
817,2022-02-21,2022-03-06,24916850,72850,6
929,2023-08-21,2023-09-03,20782850,67850,5
925,2023-08-21,2023-09-03,20782850,67850,5
913,2023-07-10,2023-07-23,20782850,67850,5
860,2022-10-24,2022-11-06,20782850,67850,5
855,2022-09-05,2022-09-18,20782850,67850,5
929,2023-08-21,2023-09-03,20782850,72850,5
925,2023-08-21,2023-09-03,20782850,72850,5
913,2023-07-10,2023-07-23,20782850,72850,5
929,2023-08-21,2023-09-03,20782850,192850,5
925,2023-08-21,2023-09-03,20782850,192850,5
913,2023-07-10,2023-07-23,20782850,192850,5
855,2022-09-05,2022-09-18,20782850,192850,5
860,2022-10-24,2022-11-06,20782850,192850,5
929,2023-08-21,2023-09-03,20782850,278850,5
925,2023-08-21,2023-09-03,20782850,278850,5
913,2023-07-10,2023-07-23,20782850,278850,5
813,2022-02-07,2022-02-20,23496850,67850,6
860,2022-10-24,2022-11-06,871850,72850,5
860,2022-10-24,2022-11-06,871850,67850,5
860,2022-10-24,2022-11-06,871850,278850,5
860,2022-10-24,2022-11-06,24913850,72850,5
955,2023-11-13,2023-11-26,23338850,67850,5
955,2023-11-13,2023-11-26,23338850,192850,5
955,2023-11-13,2023-11-26,23338850,72850,5
860,2022-10-24,2022-11-06,24913850,192850,5
860,2022-10-24,2022-11-06,24913850,67850,5
860,2022-10-24,2022-11-06,24913850,278850,5
982,2024-01-08,2024-01-21,18944850,278850,5
860,2022-10-24,2022-11-06,630850,67850,5
860,2022-10-24,2022-11-06,630850,72850,5
860,2022-10-24,2022-11-06,630850,278850,5
960,2023-11-27,2023-12-10,18944850,278850,5
931,2023-09-04,2023-09-17,18944850,278850,5
913,2023-07-10,2023-07-23,18944850,278850,5
859,2022-10-10,2022-10-23,18944850,278850,5
900,2023-05-01,2023-05-14,18944850,278850,5
884,2023-02-06,2023-02-19,18944850,278850,5
873,2022-12-05,2022-12-18,18944850,278850,5
872,2022-12-05,2022-12-18,18944850,278850,5
871,2022-12-05,2022-12-18,18944850,278850,5
870,2022-12-05,2022-12-18,18944850,278850,4
860,2022-10-24,2022-11-06,18944850,278850,5
982,2024-01-08,2024-01-21,18944850,192850,5
960,2023-11-27,2023-12-10,18944850,192850,5
931,2023-09-04,2023-09-17,18944850,192850,5
913,2023-07-10,2023-07-23,18944850,192850,5
859,2022-10-10,2022-10-23,18944850,192850,5
860,2022-10-24,2022-11-06,630850,192850,5
900,2023-05-01,2023-05-14,18944850,192850,5
884,2023-02-06,2023-02-19,18944850,192850,5
873,2022-12-05,2022-12-18,18944850,192850,5
872,2022-12-05,2022-12-18,18944850,192850,5
871,2022-12-05,2022-12-18,18944850,192850,5
870,2022-12-05,2022-12-18,18944850,192850,4
860,2022-10-24,2022-11-06,18944850,192850,5
982,2024-01-08,2024-01-21,18944850,67850,5
960,2023-11-27,2023-12-10,18944850,67850,5
931,2023-09-04,2023-09-17,18944850,67850,5
913,2023-07-10,2023-07-23,18944850,67850,5
859,2022-10-10,2022-10-23,18944850,67850,5
900,2023-05-01,2023-05-14,18944850,67850,5
884,2023-02-06,2023-02-19,18944850,67850,5
873,2022-12-05,2022-12-18,18944850,67850,5
872,2022-12-05,2022-12-18,18944850,67850,5
871,2022-12-05,2022-12-18,18944850,67850,5
870,2022-12-05,2022-12-18,18944850,67850,4
860,2022-10-24,2022-11-06,18944850,67850,5
982,2024-01-08,2024-01-21,18944850,72850,5
960,2023-11-27,2023-12-10,18944850,72850,5
931,2023-09-04,2023-09-17,18944850,72850,5
908,2023-06-12,2023-06-27,5440850,67850,5
903,2023-05-15,2023-05-30,5440850,67850,5
913,2023-07-10,2023-07-23,18944850,72850,5
894,2023-04-10,2023-04-25,5440850,67850,5
888,2023-03-06,2023-03-19,5440850,67850,5
860,2022-10-24,2022-11-06,5440850,67850,5
900,2023-05-01,2023-05-14,18944850,72850,5
884,2023-02-06,2023-02-19,18944850,72850,5
873,2022-12-05,2022-12-18,18944850,72850,5
872,2022-12-05,2022-12-18,18944850,72850,5
871,2022-12-05,2022-12-18,18944850,72850,5
870,2022-12-05,2022-12-18,18944850,72850,4
859,2022-10-10,2022-10-23,18944850,72850,5
815,2022-02-14,2022-02-26,5440850,67850,4
810,2022-01-19,2022-02-02,5440850,67850,4
860,2022-10-24,2022-11-06,18944850,72850,5
884,2023-02-06,2023-02-19,19196850,278850,5
867,2022-11-21,2022-12-04,19196850,278850,4
868,2022-11-21,2022-12-04,19196850,278850,5
860,2022-10-24,2022-11-06,19196850,278850,5
812,2022-01-24,2022-02-06,19196850,278850,5
884,2023-02-06,2023-02-19,19196850,67850,5
908,2023-06-12,2023-06-27,5440850,192850,5
903,2023-05-15,2023-05-30,5440850,192850,5
894,2023-04-10,2023-04-25,5440850,192850,5
888,2023-03-06,2023-03-19,5440850,192850,5
860,2022-10-24,2022-11-06,5440850,192850,5
867,2022-11-21,2022-12-04,19196850,67850,4
868,2022-11-21,2022-12-04,19196850,67850,5
860,2022-10-24,2022-11-06,19196850,67850,5
812,2022-01-24,2022-02-06,19196850,67850,5
884,2023-02-06,2023-02-19,19196850,192850,5
815,2022-02-14,2022-02-26,5440850,192850,4
810,2022-01-19,2022-02-02,5440850,192850,4
867,2022-11-21,2022-12-04,19196850,192850,4
868,2022-11-21,2022-12-04,19196850,192850,5
860,2022-10-24,2022-11-06,19196850,192850,5
812,2022-01-24,2022-02-06,19196850,192850,5
884,2023-02-06,2023-02-19,19196850,72850,5
867,2022-11-21,2022-12-04,19196850,72850,4
868,2022-11-21,2022-12-04,19196850,72850,5
860,2022-10-24,2022-11-06,19196850,72850,5
812,2022-01-24,2022-02-06,19196850,72850,5
945,2023-10-02,2023-10-15,24953850,278850,5
908,2023-06-12,2023-06-27,5440850,278850,5
903,2023-05-15,2023-05-30,5440850,278850,5
894,2023-04-10,2023-04-25,5440850,278850,5
888,2023-03-06,2023-03-19,5440850,278850,5
860,2022-10-24,2022-11-06,5440850,278850,5
815,2022-02-14,2022-02-26,5440850,278850,4
810,2022-01-19,2022-02-02,5440850,278850,4
908,2023-06-12,2023-06-27,5440850,72850,5
903,2023-05-15,2023-05-30,5440850,72850,5
894,2023-04-10,2023-04-25,5440850,72850,5
888,2023-03-06,2023-03-19,5440850,72850,5
860,2022-10-24,2022-11-06,5440850,72850,5
815,2022-02-14,2022-02-26,5440850,72850,4
810,2022-01-19,2022-02-02,5440850,72850,4
908,2023-06-12,2023-06-27,9115850,278850,5
903,2023-05-15,2023-05-30,9115850,278850,5
894,2023-04-10,2023-04-25,9115850,278850,5
888,2023-03-06,2023-03-19,9115850,278850,5
860,2022-10-24,2022-11-06,9115850,278850,5
815,2022-02-14,2022-02-26,9115850,278850,4
810,2022-01-19,2022-02-02,9115850,278850,4
908,2023-06-12,2023-06-27,9115850,67850,5
903,2023-05-15,2023-05-30,9115850,67850,5
894,2023-04-10,2023-04-25,9115850,67850,5
888,2023-03-06,2023-03-19,9115850,67850,5
860,2022-10-24,2022-11-06,9115850,67850,5
815,2022-02-14,2022-02-26,9115850,67850,4
810,2022-01-19,2022-02-02,9115850,67850,4
886,2023-02-20,2023-03-05,24953850,278850,5
860,2022-10-24,2022-11-06,24953850,278850,5
805,2021-12-20,2022-01-09,24953850,278850,6
945,2023-10-02,2023-10-15,24953850,192850,5
886,2023-02-20,2023-03-05,24953850,192850,5
860,2022-10-24,2022-11-06,24953850,192850,5
805,2021-12-20,2022-01-09,24953850,192850,6
945,2023-10-02,2023-10-15,24953850,67850,5
886,2023-02-20,2023-03-05,24953850,67850,5
860,2022-10-24,2022-11-06,24953850,67850,5
805,2021-12-20,2022-01-09,24953850,67850,6
908,2023-06-12,2023-06-27,9115850,72850,5
945,2023-10-02,2023-10-15,24953850,72850,5
903,2023-05-15,2023-05-30,9115850,72850,5
894,2023-04-10,2023-04-25,9115850,72850,5
888,2023-03-06,2023-03-19,9115850,72850,5
860,2022-10-24,2022-11-06,9115850,72850,5
815,2022-02-14,2022-02-26,9115850,72850,4
810,2022-01-19,2022-02-02,9115850,72850,4
886,2023-02-20,2023-03-05,24953850,72850,5
860,2022-10-24,2022-11-06,24953850,72850,5
805,2021-12-20,2022-01-09,24953850,72850,6
860,2022-10-24,2022-11-06,320850,67850,5
908,2023-06-12,2023-06-27,9115850,192850,5
903,2023-05-15,2023-05-30,9115850,192850,5
894,2023-04-10,2023-04-25,9115850,192850,5
888,2023-03-06,2023-03-19,9115850,192850,5
860,2022-10-24,2022-11-06,9115850,192850,5
815,2022-02-14,2022-02-26,9115850,192850,4
810,2022-01-19,2022-02-02,9115850,192850,4
997,2024-02-05,2024-02-18,872850,67850,5
978,2023-12-25,2024-01-07,872850,67850,5
954,2023-10-30,2023-11-12,872850,67850,5
929,2023-08-21,2023-09-03,872850,67850,5
925,2023-08-21,2023-09-03,872850,67850,5
917,2023-07-24,2023-08-06,872850,67850,5
916,2023-07-24,2023-08-06,872850,67850,5
860,2022-10-24,2022-11-06,872850,67850,5
813,2022-02-07,2022-02-20,872850,67850,6
997,2024-02-05,2024-02-18,872850,192850,5
978,2023-12-25,2024-01-07,872850,192850,5
954,2023-10-30,2023-11-12,872850,192850,5
929,2023-08-21,2023-09-03,872850,192850,5
925,2023-08-21,2023-09-03,872850,192850,5
917,2023-07-24,2023-08-06,872850,192850,5
916,2023-07-24,2023-08-06,872850,192850,5
860,2022-10-24,2022-11-06,872850,192850,5
813,2022-02-07,2022-02-20,872850,192850,6
936,2023-09-18,2023-10-01,24912850,72850,5
929,2023-08-21,2023-09-03,24912850,72850,5
925,2023-08-21,2023-09-03,24912850,72850,5
936,2023-09-18,2023-10-01,24912850,278850,5
929,2023-08-21,2023-09-03,24912850,278850,5
925,2023-08-21,2023-09-03,24912850,278850,5
936,2023-09-18,2023-10-01,24912850,67850,5
929,2023-08-21,2023-09-03,24912850,67850,5
925,2023-08-21,2023-09-03,24912850,67850,5
936,2023-09-18,2023-10-01,24912850,192850,5
929,2023-08-21,2023-09-03,24912850,192850,5
925,2023-08-21,2023-09-03,24912850,192850,5
860,2022-10-24,2022-11-06,320850,72850,5
997,2024-02-05,2024-02-18,872850,72850,5
978,2023-12-25,2024-01-07,872850,72850,5
954,2023-10-30,2023-11-12,872850,72850,5
929,2023-08-21,2023-09-03,872850,72850,5
925,2023-08-21,2023-09-03,872850,72850,5
860,2022-10-24,2022-11-06,320850,192850,5
917,2023-07-24,2023-08-06,872850,72850,5
916,2023-07-24,2023-08-06,872850,72850,5
860,2022-10-24,2022-11-06,872850,72850,5
860,2022-10-24,2022-11-06,320850,278850,5
813,2022-02-07,2022-02-20,872850,72850,6
978,2023-12-25,2024-01-07,27644850,72850,5
997,2024-02-05,2024-02-18,872850,278850,5
978,2023-12-25,2024-01-07,872850,278850,5
954,2023-10-30,2023-11-12,872850,278850,5
929,2023-08-21,2023-09-03,872850,278850,5
925,2023-08-21,2023-09-03,872850,278850,5
917,2023-07-24,2023-08-06,872850,278850,5
916,2023-07-24,2023-08-06,872850,278850,5
860,2022-10-24,2022-11-06,872850,278850,5
813,2022-02-07,2022-02-20,872850,278850,6
960,2023-11-27,2023-12-10,27644850,72850,5
954,2023-10-30,2023-11-12,27644850,72850,5
936,2023-09-18,2023-10-01,27644850,72850,5
917,2023-07-24,2023-08-06,27644850,72850,5
916,2023-07-24,2023-08-06,27644850,72850,5
912,2023-06-26,2023-07-09,27644850,72850,5
900,2023-05-01,2023-05-14,27644850,72850,5
978,2023-12-25,2024-01-07,27644850,67850,5
960,2023-11-27,2023-12-10,27644850,67850,5
954,2023-10-30,2023-11-12,27644850,67850,5
936,2023-09-18,2023-10-01,27644850,67850,5
917,2023-07-24,2023-08-06,27644850,67850,5
916,2023-07-24,2023-08-06,27644850,67850,5
912,2023-06-26,2023-07-09,27644850,67850,5
900,2023-05-01,2023-05-14,27644850,67850,5
860,2022-10-24,2022-11-06,27644850,67850,5
809,2022-01-10,2022-01-23,27644850,67850,5
978,2023-12-25,2024-01-07,27644850,192850,5
960,2023-11-27,2023-12-10,27644850,192850,5
954,2023-10-30,2023-11-12,27644850,192850,5
936,2023-09-18,2023-10-01,27644850,192850,5
917,2023-07-24,2023-08-06,27644850,192850,5
916,2023-07-24,2023-08-06,27644850,192850,5
912,2023-06-26,2023-07-09,27644850,192850,5
900,2023-05-01,2023-05-14,27644850,192850,5
978,2023-12-25,2024-01-07,27644850,278850,5
960,2023-11-27,2023-12-10,27644850,278850,5
954,2023-10-30,2023-11-12,27644850,278850,5
936,2023-09-18,2023-10-01,27644850,278850,5
917,2023-07-24,2023-08-06,27644850,278850,5
916,2023-07-24,2023-08-06,27644850,278850,5
912,2023-06-26,2023-07-09,27644850,278850,5
900,2023-05-01,2023-05-14,27644850,278850,5
978,2023-12-25,2024-01-07,27643850,72850,5
860,2022-10-24,2022-11-06,893850,192850,5
860,2022-10-24,2022-11-06,893850,72850,5
960,2023-11-27,2023-12-10,27643850,72850,5
954,2023-10-30,2023-11-12,27643850,72850,5
936,2023-09-18,2023-10-01,27643850,72850,5
917,2023-07-24,2023-08-06,27643850,72850,5
916,2023-07-24,2023-08-06,27643850,72850,5
912,2023-06-26,2023-07-09,27643850,72850,5
900,2023-05-01,2023-05-14,27643850,72850,5
860,2022-10-24,2022-11-06,27643850,72850,5
860,2022-10-24,2022-11-06,893850,278850,5
978,2023-12-25,2024-01-07,27643850,278850,5
960,2023-11-27,2023-12-10,27643850,278850,5
954,2023-10-30,2023-11-12,27643850,278850,5
936,2023-09-18,2023-10-01,27643850,278850,5
917,2023-07-24,2023-08-06,27643850,278850,5
916,2023-07-24,2023-08-06,27643850,278850,5
912,2023-06-26,2023-07-09,27643850,278850,5
900,2023-05-01,2023-05-14,27643850,278850,5
860,2022-10-24,2022-11-06,27643850,278850,5
978,2023-12-25,2024-01-07,27643850,67850,5
960,2023-11-27,2023-12-10,27643850,67850,5
954,2023-10-30,2023-11-12,27643850,67850,5
860,2022-10-24,2022-11-06,893850,67850,5
936,2023-09-18,2023-10-01,27643850,67850,5
917,2023-07-24,2023-08-06,27643850,67850,5
916,2023-07-24,2023-08-06,27643850,67850,5
912,2023-06-26,2023-07-09,27643850,67850,5
900,2023-05-01,2023-05-14,27643850,67850,5
860,2022-10-24,2022-11-06,27643850,67850,5
809,2022-01-10,2022-01-23,27643850,67850,5
978,2023-12-25,2024-01-07,27643850,192850,5
908,2023-06-12,2023-06-27,5439850,192850,5
903,2023-05-15,2023-05-30,5439850,192850,5
894,2023-04-10,2023-04-25,5439850,192850,5
888,2023-03-06,2023-03-19,5439850,192850,5
886,2023-02-20,2023-03-05,5439850,192850,5
860,2022-10-24,2022-11-06,5439850,192850,5
815,2022-02-14,2022-02-26,5439850,192850,4
810,2022-01-19,2022-02-02,5439850,192850,4
944,2023-09-21,2023-09-22,573850,67850,5
915,2023-07-10,2023-07-30,573850,67850,5
910,2023-06-12,2023-06-25,573850,67850,5
888,2023-03-06,2023-03-19,573850,67850,5
860,2022-10-24,2022-11-06,573850,67850,5
960,2023-11-27,2023-12-10,27643850,192850,5
954,2023-10-30,2023-11-12,27643850,192850,5
936,2023-09-18,2023-10-01,27643850,192850,5
917,2023-07-24,2023-08-06,27643850,192850,5
916,2023-07-24,2023-08-06,27643850,192850,5
912,2023-06-26,2023-07-09,27643850,192850,5
900,2023-05-01,2023-05-14,27643850,192850,5
860,2022-10-24,2022-11-06,27643850,192850,5
936,2023-09-18,2023-10-01,9379850,192850,5
944,2023-09-21,2023-09-22,573850,192850,5
915,2023-07-10,2023-07-30,573850,192850,5
910,2023-06-12,2023-06-25,573850,192850,5
888,2023-03-06,2023-03-19,573850,192850,5
860,2022-10-24,2022-11-06,573850,192850,5
944,2023-09-21,2023-09-22,573850,72850,5
915,2023-07-10,2023-07-30,573850,72850,5
910,2023-06-12,2023-06-25,573850,72850,5
888,2023-03-06,2023-03-19,573850,72850,5
860,2022-10-24,2022-11-06,573850,72850,5
944,2023-09-21,2023-09-22,573850,278850,5
915,2023-07-10,2023-07-30,573850,278850,5
910,2023-06-12,2023-06-25,573850,278850,5
888,2023-03-06,2023-03-19,573850,278850,5
860,2022-10-24,2022-11-06,573850,278850,5
908,2023-06-12,2023-06-27,5439850,67850,5
903,2023-05-15,2023-05-30,5439850,67850,5
894,2023-04-10,2023-04-25,5439850,67850,5
888,2023-03-06,2023-03-19,5439850,67850,5
886,2023-02-20,2023-03-05,5439850,67850,5
860,2022-10-24,2022-11-06,5439850,67850,5
815,2022-02-14,2022-02-26,5439850,67850,4
810,2022-01-19,2022-02-02,5439850,67850,4
908,2023-06-12,2023-06-27,5439850,278850,5
903,2023-05-15,2023-05-30,5439850,278850,5
894,2023-04-10,2023-04-25,5439850,278850,5
888,2023-03-06,2023-03-19,5439850,278850,5
886,2023-02-20,2023-03-05,5439850,278850,5
860,2022-10-24,2022-11-06,5439850,278850,5
815,2022-02-14,2022-02-26,5439850,278850,4
810,2022-01-19,2022-02-02,5439850,278850,4
908,2023-06-12,2023-06-27,5439850,72850,5
903,2023-05-15,2023-05-30,5439850,72850,5
894,2023-04-10,2023-04-25,5439850,72850,5
888,2023-03-06,2023-03-19,5439850,72850,5
886,2023-02-20,2023-03-05,5439850,72850,5
860,2022-10-24,2022-11-06,5439850,72850,5
815,2022-02-14,2022-02-26,5439850,72850,4
810,2022-01-19,2022-02-02,5439850,72850,4
929,2023-08-21,2023-09-03,9379850,192850,5
